@lat,@lon,amenity,historic,tourism,shop,office,leisure,craft,boundary,building,railway,admin_level,man_made,name
-36.8561452,174.7588887,,,,,,,,,,proposed,,,Auckland City Rail Link
-36.8556229,174.7586707,,,,,,,,,,proposed,,,Auckland City Rail Link
-36.8702590,174.7665863,school,,,,,,,,,,,,Auckland Grammar School
-36.8682958,174.7614207,,,,,,,,,,proposed,,,Auckland City Rail Link
-36.8762238,174.7643325,,,,,,park,,,,,,,Mount Eden
-36.8655138,174.7619293,,,,,,,,,yes,,,,Number 6 Khyber Reservoir
-36.8670602,174.7690931,school,,,,,,,,,,,,Saint Peter's College
-36.8160668,174.7684508,,,hotel,,,,,,,,,,Auckland Takapuna Oaks
-37.8197198,175.3031890,social_facility,,,,,,,,,,,,Summerset down the Lane
-40.6305990,175.2965059,,,,,,,,,school,,,,300 block
-36.8656883,174.5748245,,,,,,playground,,,,,,,Flying Fox
-36.9653913,174.8056446,,,,,,,,,yes,,,,Massey Junction
-36.9165909,174.7786789,,,,convenience,,,,,yes,,,,Jellicoe Park Dairy
-37.8072347,175.3283772,,,,deli,,,,,retail,,,,La Cave
-37.8101333,175.3277817,theatre,,,,,,,,yes,,,,Riverlea Theatre
-37.8977143,175.2054846,community_centre,,,,,,,,civic,,,,Ngahinapouri Hall
-37.8983070,175.2037484,,,,,,park,,,,,,,Stewart Reid Memorial Park
-37.8526038,175.3058699,restaurant,,,,,,,,yes,,,,Gostiona
-37.8534429,175.3001586,,,,,,,,,civic,,,,Rukuhia Community Hall
-37.8530836,175.2997409,school,,,,,,,,,,,,Rukuhia School
-37.8510669,175.3063889,,,,,,,,,yes,,,,Waikato Khmer Association
-35.2841599,174.0891243,,,motel,,,,,,,,,,Aurangi Tui Motel
-35.2837996,174.0887156,,,motel,,,,,,,,,,Dolphin Motel
-36.9214009,174.7746233,,,,convenience,,,,,yes,,,,Pavan Dairy
-36.9225624,174.7849081,place_of_worship,,,,,,,,church,,,,Saint Peter's Church
-36.9214032,174.7849127,,,,,,,,,yes,,,,Barfoot & Thompson
-36.9208735,174.7848905,,,,optician,,,,,yes,,,,Visique
-36.9218172,174.7848752,cafe,,,,,,,,yes,,,,Bakers Cafe
-36.9216040,174.7849403,,,,yes,,,,,yes,,,,Dollar Store
-36.9191766,174.7846469,cafe,,,,,,,,yes,,,,Bean There Cafe
-36.9193303,174.7844894,,,,yes,,,,,yes,,,,Hireace
-41.0779939,175.4637479,,,,,,,,,yes,,,,Greytown telephone exchange
-36.9144297,174.7705088,,,,,,park,,,,,,,Vagus Reserve
-36.7370875,175.5030795,parking,,,,,,,,,,,,[P] Driving Creek Railway
-37.8066610,175.3021564,,,attraction,,,,,,,,,,Tropical Garden
-36.9148183,174.7689812,doctors,,,,,,,,yes,,,,Optimum Health Chiropractic
-36.9191964,174.7829745,school,,,,,,,,,,,,Fakatouato Language School
-36.9112128,174.7737642,fuel,,,,,,,,yes,,,,Z Royal Oak
-44.5648814,170.1908732,,,,,,,,,industrial,,,,Pole 1 valve hall (decommissioned)
-44.5654063,170.1888460,,,,,,,,,industrial,,,,Pole 2/3 valve hall
-43.4886108,172.5409549,parking,,,,,,,,,,,,Rental & Valet Parking
-37.7820236,175.2726120,,,,supermarket,,,,,retail,,,,Wellmart
-45.8699020,170.5263629,parking,,,,,,,,,,,,Forsyth Barr Stadium Carpark
-36.9142430,174.7838995,fire_station,,,,,,,,yes,,,,Onehunga Fire Station
-36.9249828,174.7854122,cafe,,,,,,,,yes,,,,Columbus Coffee
-36.9262228,174.7791381,,,,,,,,,retail,,,,Grove Mitre 10 Home & Trade
-36.9247862,174.7852261,police,,,,,,,,yes,,,,Onehunga Police Station
-36.9254226,174.7849796,cafe,,,,,,,,retail,,,,The Library Cafe
-36.9240977,174.7852237,,,,yes,,,,,yes,,,,Look Sharp
-36.9228902,174.7828909,dentist,,,,,,,,yes,,,,Dental Today
-43.5774161,172.6018020,,,,,,park,,,,,,,Willow Dell Reserve
-43.5807175,172.5991357,,,,,,park,,,,,,,Highcrest Reserve
-44.6867795,169.1348282,,,,,,swimming_pool,,,,,,,Wanaka Public Swimming Pool
-44.6872020,169.1348343,parking,,,,,,,,,,,,Car Park
-43.5204090,172.6275430,bar,,,,,,,,yes,,,,Carlton
-43.5359954,172.6488485,,,,,,,,,garage,,,,Spec performance
-43.5276720,172.5352822,,,,,,golf_course,,,,,,,RICCARTON PARK  GOLF COMPLEX
-43.5306927,172.5753194,fast_food,,,,,,,,yes,,,,Burger Fuel
-43.5389699,172.5715617,,,,car_parts,,,,,yes,,,,Supercheap Auto
-43.5101934,172.5658720,,,,,,park,,,,,,,Bullock Reserve
-43.5036507,172.5635665,,,,,,pitch,,,,,,,Burnside Park Tennis club
-37.9040521,175.4808596,,,,,,,,,,miniature,,,Cambridge-Rotorua Live Steamers Inc.
-43.5064965,172.5790344,,,,,,pitch,,,,,,,Burnside High Lower courts
-41.3217641,174.7963836,,,,,,,,,yes,,,,Go Wellington bus depot
-41.3209714,174.8041759,,,,,,,,,yes,,,,Wellington Air Traffic Control Tower
-41.2884344,174.7773246,arts_centre,,,,,,,,yes,,,,Wellington City Gallery
-36.9187960,174.7852254,place_of_worship,,,,,,,,church,,,,Onehunga Co-operating Parish
-36.9191073,174.7851948,veterinary,,,,,,,,yes,,,,Onehunga Vet & Pet Supplies
-46.2384930,169.7285157,,,,,,pitch,,,,,,,South Otago Athletic Club
-46.2386935,169.7314627,,,,,,park,,,,,,,Naish Park
-43.5805945,172.5131977,restaurant,,,,,,,,yes,,,,The Bridge
-43.4982966,172.5942894,,,,,,pitch,,,,,,,Bowls Papanui
-43.5461876,172.6084214,,,motel,,,,,,yes,,,,Addington Motel Raceway
-43.5507433,172.6004307,,,,,,,,,industrial,,,,Bin Inn
-42.9346031,172.9485415,,,,,,,,,yes,,,,Scargill Motunau Memorial Hall
-43.3016102,172.5731497,,,,,,park,,,,,,,Oakwood Park
-41.3277914,173.1853490,,,,,,BMX_park,,,,,,,Richmond BMX Club
-36.9111028,174.7741166,fast_food,,,,,,,,yes,,,,Wendy's
-42.3801464,173.6801696,,,motel,,,,,,yes,,,,motel
-42.3805803,173.6802273,place_of_worship,,,,,,,,yes,,,,Kaikoura New Life Church
-36.9208574,174.7853581,cafe,,,,,,,,yes,,,,Onehunga Cafe
-36.9222087,174.7855514,,,,,,,,,yes,,,,Onehunga Community Link
-37.9385922,175.0749183,,,camp_site,,,,,,,,,,Kaniwhaniwha Stream Campsite
-41.3140493,174.7976863,,,,,,pitch,,,,,,,Evans Bay Artificial Turf
-43.5009639,172.6478347,,,,,,park,,,,,,,Westminster Park
-43.5073140,172.6362556,place_of_worship,,,,,,,,yes,,,,St Matthews Church
-37.8895572,175.4346700,,,,,,sports_centre,,,yes,,,,Avantidrome
-43.5327849,172.6271651,restaurant,,,,,,,,yes,,,,Curators House
-43.5289651,172.6207546,,,,,,,,,yes,,,,DOC Office
-45.8680685,170.3447632,,,,,,,,,yes,,,,Mosgiel Swimming Pool
-43.5243619,172.6636008,,,,,,pitch,,,,,,,Backfield
-41.2893091,174.7796416,cafe,,,,,,,,yes,,,,Karaka Cafe
-41.2893218,174.7804687,,,attraction,,,,,,,,,,SS Hikitia
-36.4719939,175.3665332,parking,,,,,,,,,,,,Muriwai Carpark
-42.9482887,172.9471613,,,,,,golf_course,,,,,,,Scargill Golf course
-42.9640729,172.9705602,,,camp_site,,,,,,,,,,Greta Valley campground
-43.4739444,172.6108881,,,,,,park,,,,,,,Barnes Reserve
-43.4716985,172.6101796,,,,,,park,,,,,,,Aylsham Reserve
-43.5094054,172.5897632,parking,,,,,,,,,,,,Fendalton Village Carpark
-42.9653358,172.9780530,school,,,,,,,,,,,,Greta Valley School
-43.5233236,172.5524392,,,,,,playground,,,,,,,Toorak Avenue playgound
-43.5414996,172.5643239,,,,,,,,,industrial,,,,United Steel
-43.5498182,172.5408991,,,,,,,,,apartments,,,,Wigram Lodge
-41.1958814,174.9327692,,,,,research,,,,,,,,GNS Lower Hutt
-41.2161324,174.9229873,,,,,,park,,,,,,,Waterloo Reserve
-43.4815058,172.6984401,,,,alcohol,,,,,yes,,,,Super Liquor
-43.4812734,172.6985411,pub,,,,,,,,yes,,,,The Turf
-43.4812467,172.6983063,restaurant,,,,,,,,yes,,,,One Good Horse
-43.4772875,172.6958253,restaurant,,,,,,,,yes,,,,Queenspark Takeaway Fish N' Chip
-43.4771311,172.6961004,place_of_worship,,,,,,,,yes,,,,Parklands Baptist Church
-41.1986528,174.9487078,,,,,,,,,commercial,,,,Pharmacy
-37.6806599,176.1220042,,,,,,park,,,,,,,York Park
-37.6897561,176.1352865,,,,supermarket,,,,,yes,,,,Brookfield Shopping Centre
-37.6888934,176.1354290,fuel,,,,,,,,yes,,,,Mobil
-37.6813143,176.1367237,,,,yes,,,,,,,,,Otumoetai Shops
-37.6712225,175.9174070,,,,,,,,,yes,,,,Aongatete Lodge
-37.6711323,175.9176859,,,,,,,,,yes,,,,Aongatete Lodge
-37.6713412,175.9180453,,,,,,,,,yes,,,,Aongatete Lodge
-36.9230879,174.7851226,bank,,,,,,,,yes,,,,ANZ
-36.9230316,174.7856886,bank,,,,,,,,yes,,,,Westpac Onehunga
-36.9233030,174.7852070,cafe,,,,,,,,yes,,,,Cafe Tran
-36.9248114,174.7858588,restaurant,,,,,,,,yes,,,,Chang Gaow
-36.9233898,174.7851645,bank,,,,,,,,yes,,,,ASB
-36.9238539,174.7857910,bank,,,,,,,,yes,,,,The Co-operative Bank
-36.9245418,174.7859402,place_of_worship,,,,,,,,yes,,,,New Hope Fellowship
-36.9137700,174.7680987,place_of_worship,,,,,,,,church,,,,The Church of Jesus Christ of Latter-day Saints
-36.9075275,174.7748383,,,,convenience,,,,,yes,,,,Parkgate Superette
-36.9252135,174.7802911,place_of_worship,,,,,,,,temple,,,,Shri Shirdi Saibaba Mandir
-36.9155307,174.7910241,,,,convenience,,,,,yes,,,,Kings Corner
-36.9105342,174.7697804,,,,yes,,,,,yes,,,,A Touch of Glass
-36.9109141,174.7722589,kindergarten,,,,,,,,,,,,Lolipops Educare
-36.9107397,174.7714007,kindergarten,,,,,,,,,,,,Royal Oak Childcare Centres
-36.9098672,174.7731931,kindergarten,,,,,,,,,,,,Royal Oak Childcare Centres
-36.9106569,174.7762228,kindergarten,,,,,,,,,,,,Dynamic Kidz
-36.9102096,174.7762577,kindergarten,,,,,,,,,,,,Dynamic Kidz
-36.9219376,174.7810096,kindergarten,,,,,,,,,,,,Onehunga Playcentre
-36.9143562,174.7696227,,,motel,,,,,,,,,,Dukes Midway Lodge
-36.9181650,174.7858985,kindergarten,,,,,,,,,,,,School of Fish Childcare
-36.9031237,174.6998137,place_of_worship,,,,,,,,temple,,,,Shri Swami Narayan Mandir
-36.8906095,174.8223292,kindergarten,,,,,,,,,,,,Ellerslie Kindergarten
-41.2939365,174.7802914,,,,doityourself,,,,,yes,,,,Bunnings Warehouse
-36.9204376,174.7561784,place_of_worship,,,,,,,,church,,,,Hillsborough Baptist
-41.3229058,174.8299543,,,,,,,,,yes,,,,Seatoun Bowling Club
-41.1314319,174.8419350,,,,supermarket,,,,,yes,,,,Pake 'n' Save Porirua
-38.0088297,175.3190576,school,,,,,,,,,,,,Saint Patrick's Catholic School
-38.0081793,175.3183729,place_of_worship,,,,,,,,church,,,,St Patrick's Catholic Church
-38.0119806,175.3270340,,,,supermarket,,,,,yes,,,,Countdown Te Awamutu
-36.9277353,174.7791344,,,,,,,,,yes,,,,Manukau Cruising club
-43.7330888,170.0936854,,,hotel,,,,,,yes,,,,The Hermitage
-41.2806138,174.7509235,fire_station,,,,,,,,yes,,,,Karori Fire Station
-42.7181905,170.9642134,,,,,,,,,commercial,,,,Westland District Council
-45.8794740,170.3531792,,,,,,,,,yes,,,,Taieri Tennis Club
-41.2848403,174.7381955,fuel,,,,,,,,,,,,Mobil Karori
-36.9165840,174.7595647,place_of_worship,,,,,,,,church,,,,Saint Margaret's
-36.8517487,174.7490395,kindergarten,,,,,,,,,,,,Freemans Bay Playcentre
-41.3010904,174.7683642,,,,,,stadium,,,,,,,Renouf Tennis Centre
-41.3022066,174.7700648,,,,,,,,,yes,,,,Nairn Street Park changing rooms
-36.8531553,174.7507340,kindergarten,,,,,,,,,,,,Barnardos Early Learning Centre
-41.2993044,174.7696257,parking,,,,,,,,,,,,Berkeley Dallard car park
-41.3157449,174.7810782,,,,supermarket,,,,,yes,,,,The Asian Food Market
-36.9057635,174.7457883,place_of_worship,,,,,,,,church,,,,Saint Johns Presbyterian Church
-36.8994660,174.7351201,place_of_worship,,,,,,,,church,,,,Wesley Methodist Church
-36.9158531,174.7377776,fire_station,,,,,,,,yes,,,,Mount Roskill Fire Station
-36.9037350,174.7399220,doctors,,,,,,,,yes,,,,Dominion Medical Centre
-36.9047688,174.7409144,place_of_worship,,,,,,,,church,,,,Church of Christ New Zealand
-36.9095457,174.7561607,place_of_worship,,,,,,,,church,,,,Three Kings Congregational Church
-36.9078490,174.7327256,,,,department_store,,,,,yes,,,,The Warehouse
-36.9173132,174.7875141,kindergarten,,,,,,,,,,,,Onehunga-Cuthbert Kindergarten
-37.8086462,175.3056371,,,,,,social_club,,,yes,,,,Glenview Club
-37.8108914,175.3038673,kindergarten,,,,,,,,,,,,Li'l Pumpkins
-36.8937627,174.7755134,,,motel,,,,,,yes,,,,Knights Inn Motel
-36.8779010,174.7678918,,,,,,,,,residential,,,,The Pines
-36.8720161,174.7759935,,,,department_store,,,,,yes,,,,Farmers
-36.8718270,174.7749204,,,,,,,,,residential,,,,Highwic
-36.8694780,174.7741792,kindergarten,,,,,,,,,,,,Newmarket Childcare
-45.8726624,170.3471133,parking,,,,,,,,,,,,Warehouse car park
-41.3059386,174.7650557,,,,,,playground,,,,,,,Playcentre playground
-39.4289650,175.4619280,,,,,,,,,,rail,,,North Island Main Trunk Line
-39.4010200,175.4127255,,,,,,,,,,rail,,,North Island Main Trunk Line
-36.8482810,174.7435535,bank,,,,,,,,yes,,,,ANZ
-36.8478718,174.7436978,bank,,,,,,,,yes,,,,Bank of New Zealand
-36.8471768,174.7435164,police,,,,,,,,yes,,,,Ponsonby Police Station
-36.8475898,174.7444111,bank,,,,,,,,yes,,,,ASB
-36.8477131,174.7443818,bank,,,,,,,,yes,,,,ANZ
-36.8456045,174.7419493,,,motel,,,,,,yes,,,,Abaco on Jervois
-36.8453503,174.7415914,place_of_worship,,,,,,,,church,,,,St Stephen's Presbyterian Church
-36.8458335,174.7422722,fuel,,,,,,,,yes,,,,BP
-36.8496359,174.7438560,place_of_worship,,,,,,,,yes,,,,All Saints Church
-36.8475084,174.7576892,,,,,telecommunication,,,,yes,,,,Spark NZ
-36.8470052,174.8297546,,,,,,playground,,,,,,,Mission Bay Playground
-41.3042035,174.8012711,,,,,,dog_park,,,,,,,Kainui Reserve (Treasure Island) dog park
-41.3257548,174.8104525,fuel,,,,,,,,,,,,Z
-37.0717664,175.1818245,,,,,,,,national_park,,,,,Hunua Ranges Regional Park
-37.0681965,175.0882238,,,,,,,,national_park,,,,,Hunua Ranges Regional Park
-37.0452341,175.2773977,,,,,,,,national_park,,,,,Waharau Regional Park
-37.0730735,175.2795289,,,,,,,,national_park,,,,,Whakatiwai Regional Park
-36.9163858,174.7898703,kindergarten,,,,,,,,,,,,ABC Onehunga
-36.9189167,174.7838985,kindergarten,,,,,,,,,,,,Golden Grove School
-36.9149407,174.8043255,fuel,,,,,,,,yes,,,,BP
-37.0717664,175.1818245,,,,,,,,national_park,,,,,Hunua Ranges Regional Park
-37.0681965,175.0882238,,,,,,,,national_park,,,,,Hunua Ranges Regional Park
-37.0452341,175.2773977,,,,,,,,national_park,,,,,Waharau Regional Park
-37.0730735,175.2795289,,,,,,,,national_park,,,,,Whakatiwai Regional Park
-36.8998516,174.8443341,,,,bicycle,,,,,yes,,,,Bike Barn
-36.9005677,174.8444739,,,,sports,,,,,yes,,,,Rebel Sports
-36.8984079,174.8453898,fuel,,,,,,,,yes,,,,BP
-36.8979826,174.8456925,fast_food,,,,,,,,yes,,,,McDonalds
-36.8983810,174.8472440,fast_food,,,,,,,,yes,,,,Burger King
-41.2954560,174.7445609,,,,,,,,,yes,,,,Scout Hall
-36.8975838,174.7708861,place_of_worship,,,,,,,,church,,,,Our Lady Of The Sacred Heart
-36.9001324,174.7730664,bank,,,,,,,,yes,,,,ASB Greenwoods Corner
-36.8896146,174.7755046,fast_food,,,,,,,,yes,,,,Burger King
-36.8798199,174.7271419,place_of_worship,,,,,,,,church,,,,Mount Albert Baptist Church
-36.8782252,174.7290556,place_of_worship,,,,,,,,church,,,,Saint Lukes Anglican Church
-40.8652988,173.0175291,,,wilderness_hut,,,,,,hut,,,,Awaroa Hut
-40.8654681,173.0168711,,,,,,,,,residential,,,,Ranger's Hut
-37.3766047,175.0365649,,,,,,,,,house,,,,Baldwin
-37.3770302,175.0348250,,,,,,,,,house,,,,Baldwin Farms Ltd
-40.3517807,175.6249639,,,,,,,,,house,,,,MUSA Flat
-41.3084733,174.7794265,,,,,,,,,hospital,,,,Blood and Cancer Centre
-41.3091744,174.7796337,,,,,,,,,hospital,,,,Main Hospital Building
-41.3089437,174.7803572,,,,,,,,,hospital,,,,Children's Hospital
-41.3098785,174.7797933,,,,,,,,,hospital,,,,Emergency Department
-41.3093129,174.7809601,,,,,,,,,hospital,,,,Ward Support Block
-41.3095587,174.7803907,,,,,,,,,hospital,,,,Clinical Services Block
-41.3097935,174.7810271,,,,,,,,,university,,,,Otago School of Medicine
-41.3082275,174.7805872,,,,,,,,,hospital,,,,Grace Neil Block
-41.3092822,174.7790422,,,,,,,,,hospital,,,,Clinical Measurement Unit
-41.3101858,174.7818960,,,,,,,,,hospital,,,,Te Whare o Matairangi
-36.9136118,174.7603848,,,,,,park,,,,,,,Monte Cecilia Park
-36.9104686,174.7624181,,,,,,sports_centre,,,,,,,Hillsboro Bowls
-36.9259605,174.7849591,,,,,,sports_centre,,,,,,,Onehunga RSA Bowling Club
-36.9222774,174.7913644,,,,convenience,,,,,yes,,,,RJ Pantry
-36.9449314,174.8458477,,,,,,,,,yes,,,,Community Center
-36.9427498,174.8326295,,,,,,,,,,rail,,,North Island Main Trunk
-38.8089903,176.9939794,,,alpine_hut,,,,,,yes,,,,Waiopaoa Hut
-37.7903997,175.2808883,bank,,,,,,,,yes,,,,First Credit Union
-37.7907024,175.2802019,,,,,,,,,office,,,,Schram Building
-37.7906358,175.2803755,,,,,builder,,,,office,,,,RPS Quality Homes
-38.7675360,176.9958136,shelter,,alpine_hut,,,,,,yes,,,,Marauiti Hut
-38.7435912,177.0326217,,,alpine_hut,,,,,,yes,,,,Waiharuru Hut
-38.7437537,177.0325043,,,alpine_hut,,,,,,yes,,,,Waiharuru Hut
-38.7208645,177.0401018,shelter,,alpine_hut,,,,,,yes,,,,Whanganui Hut
-43.6614220,172.7068402,,,camp_site,,,,,,,,,,Orton Bradley Group Campsite
-36.8017186,175.0269509,school,,,,,,,,,,,,Te Huruhi Primary School
-41.2827618,174.7432908,place_of_worship,,,,,,,,yes,,,,St Marys Church
-43.4703488,172.6222594,,,,,,park,,,,,,,Murchison Park
-36.9095779,174.7624974,,,motel,,,,,,yes,,,,Mt Roskill Motor Inn
-36.9230916,174.7861551,,,,alcohol,,,,,yes,,,,Thirsty Liquor
-36.9796490,174.7863828,,,,,,,,,yes,,,,Cardinal
-36.9788530,174.7867739,,,hotel,,,,,,yes,,,,Jet Park Hotel
-41.3108142,174.7829135,hospital,,,,,,,,yes,,,,Mary Potter Hospice
-41.3031939,174.7795238,,,,yes,,,,,yes,,,,BP Shop
-36.9911743,174.7873349,car_rental,,,,,,,,yes,,,,Apex Car Rental
-36.9846396,174.7842902,,,hotel,,,,,,yes,,,,Sudima Hotel
-39.0719800,174.0619832,bank,,,,,,,,yes,,,,TSB
-39.0602817,174.0377525,,,,,,sports_centre,,,,,,,New Plymouth Yacht Club
-39.0244322,174.1355478,,,,,,sports_centre,,,,,,,New Plymouth Velodrome
-41.3066322,174.7869057,,,,,,,,,yes,,,,Wellington SPCA
-43.4889743,172.6073248,,,,,,park,,,,,,,Sawyers Arms Domain
-43.4894893,172.6081235,,,,,,,,,yes,,,,Papanui Boxing Club
-43.4898816,172.6080748,,,,,,,,,yes,,,,Papanui Rugby League Football Club
-45.8721243,170.5184409,,,,,,,,,brewery,,,,Emerson's Brewery
-37.7974719,175.1535617,fuel,,,,,,,,yes,,,,G.A.S
-36.7243239,174.6862836,,,,,,park,,,,,,,Serenity Reserve
-45.8726083,170.3479826,parking,,,,,,,,,,,,Countdown carpark
-45.8734200,170.3477195,parking,,,,,,,,,,,,Countdown car park
-45.8732090,170.3476556,parking,,,,,,,,,,,,Warehouse car park
-45.8722802,170.3487367,parking,,,,,,,,,,,,New World car parking
-36.6678886,174.6393113,school,,,,,,,,,,,,Dairy Flat School
-36.7218222,174.6815010,,,,,,park,,,,,,,Albany Heights Reserve
-36.7233492,174.6856901,,,,,,park,,,,,,,Three Streams Reserve
-36.8751337,174.6341641,,,,,,pitch,,,,,,,Henderson Bowling Club
-36.8702666,174.7502638,place_of_worship,,,,,,,,yes,,,,Edge. City Church
-41.1514284,174.9815700,,,,,,,,,industrial,,,,Pole 2 Valve Hall
-37.7876660,175.2676829,,,,bathroom_furnishing,,,,,retail,,,,Mico Plumbing Mico Bathrooms
-37.5444203,175.1496725,,,,,,,,,yes,,,,Huntly Units 1-4
-43.5696277,172.7597492,,,,mall,,,,,yes,,,,Sumner Shopping Mall
-43.7374634,170.1006914,,,hostel,,,,,,yes,,,,YHA Mt Cook
-43.7326937,170.0956739,bar,,,,,,,,yes,,,,The Old Mountaineer
-41.2889368,174.7751694,,,,,,,,,yes,,,,Hibernia House
-43.5217329,172.4972371,,,,,,horse_racing,,,,,,,Racecourse
-43.5022596,172.6033454,retirement_home,,,,,,,,,,,,Windermere Vilalge
-43.5054507,172.5972482,retirement_home,,,,,,,,,,,,Elmswood Retirement Village
-36.8640762,174.7639321,,,,,yes,,,,yes,,,,Orion Health
-36.9265962,174.8539756,school,,,,,,,,,,,,Panama Road School
-43.4979191,172.7039872,retirement_home,,,,,,,,,,,,Kate Sheppard Lifrecare Centre
-43.5643137,172.6220786,retirement_home,,,,,,,,,,,,Rosecourt Retirement Vilalge
-43.5683387,172.6416971,retirement_home,,,,,,,,,,,,Santa Maria Rest Home & Retirement Village
-43.5506236,172.6906414,retirement_village,,,,,,,,,,,,Brookhaven Retirement Vilalge
-43.4895227,172.5906493,nursing_home,,,,,,,,,,,,Bethesda Rest Home & Hospital
-43.4938517,172.6030364,retirement_home,,,,,,,,,,,,Golden Age Retirement Village
-43.5373614,172.5865087,nursing_home,,,,,,,,,,,,Mayfair Rest Home
-43.5089310,172.5776541,school,,,,,,,,,,,,Christ The King School
-43.5164435,172.5916486,school,,,,,,,,,,,,Fendalton Open Air School
-43.4998615,172.5983268,school,,,,,,,,,,,,Allenvale Special School & Res. Centre
-43.4985336,172.6115082,school,,,,,,,,,,,,Christchurch Adventist School
-43.5040596,172.6696046,school,,,,,,,,,,,,Kingslea School
-43.5056088,172.7238379,school,,,,,,,,,,,,New Brighton Catholic School
-43.5102304,172.6145178,school,,,,,,,,,,,,Heaton Normal Intermediate School
-43.5170447,172.6223236,school,,,,,,,,,,,,Ferndale School
-43.5202467,172.6549221,school,,,,,,,,yes,,,,Jean Seabrook Memorial School
-36.8655444,174.7643829,,,,,,,,,yes,,,,8 on Nugent
-43.5449968,172.6735376,school,,,,,,,,,,,,Kimihia Parents' College
-41.2627408,174.7766574,library,,,,,,,,yes,,,,Wadestown Library
-43.5941815,172.3866642,,,,supermarket,,,,,yes,,,,Countdown
-43.6052695,172.3868353,swimming_pool,,,,,,,,yes,,,,Selwyn Aquatic Centre
-45.5956966,170.6686036,public_building,,,,,,,,yes,,,,EAST OTAGO EVENTS CENTRE
-45.5962855,170.6687441,,,,,,,,,yes,,,,Golden Fleece Hotel
-43.5964121,172.3841678,restaurant,,,,,,,,yes,,,,The Rock
-41.1246739,173.0099263,,,information,,,,,,,,,,DOC Office Motueka
-43.5960371,172.3837746,police,,,,,,,,yes,,,,Police Station
-39.5481700,176.8570570,,,,,administrative,,,,,,,,Hawke's Bay Regional Council Operations Group Depot
-45.8718723,170.3604981,,,,,,,,,yes,,,,Wickliffe Press
-36.7211030,174.6948490,,,,,,park,,,,,,,Gills Reserve
-36.7552602,174.6483307,school,,,,,,,,,,,,Ridgeview School
-36.7464445,174.6498706,,,,,,park,,,,,,,Paremoremo Scenic Reserve
-36.8808598,174.7622012,bank,,,,,,,,yes,,,,ASB
-36.8828651,174.7621248,bank,,,,,,,,yes,,,,ANZ
-41.1292752,174.8758822,,,,,,,,,industrial,,,,Waitangirua zone substation
-41.2496586,174.7711840,,,,,,dog_park,,,,,,,Chelmsford Street Dog park
-41.2074438,174.9303996,,,,,,,,,train_station,,,,Epuni rail cross-tie substation
-41.1926862,174.9516131,,,,,,,,,industrial,,,,Naenae zone substation
-41.2201149,174.9127770,,,,,,,,,yes,,,,Woburn rail traction substation
-41.2175095,174.8804262,,,,,,,,,yes,,,,Petone rail traction station
-41.2139669,174.9212193,,,,,,,,,train_station,,,,Waterloo Interchange (Hutt Central) Station
-41.2134335,174.9215458,,,,,,,,,industrial,,,,Waterloo water treatment plant
-36.9028893,174.7202245,place_of_worship,,,,,,,,church,,,,Christ The King
-36.9040887,174.7215742,school,,,,,,,,,,,,Christ The King Catholic School
-41.1464747,174.9781244,,,,,,,,,yes,,,,Haywards water pumping station
-41.3041630,174.7904823,,,,,,,,,yes,,,,Hataitai zone substation
-43.5214234,172.5974414,,,,,,,,,yes,,,,Fendalton zone substation
-39.1987038,175.5373890,pub,,,,,,,,yes,,,,Tussock Bar
-39.8822520,174.9520077,,,,,,park,,,,,,,Bason Botanic Gardens
-36.7829305,174.7741707,,,,,telecommunication,,,,yes,,,,Telephone Exchange
